N,A,R,GroupCount_summary,mean_ALE_DVLS,mean_ALE_EPLO_Sobol,mean_ALE_EPLO_Seed,mean_ALE_EPLO_Mixed,GroupCount_summary_std,std_ALE_DVLS,std_ALE_EPLO_Sobol,std_ALE_EPLO_Seed,std_ALE_EPLO_Mixed
100,10,30,10,192.215878969953,16.6420808853874,16.8623947255983,17.2062317674693,10,9.22767970230887,3.43227132128992,3.26673790374083,3.95018629138608
100,10,40,10,220.219936955897,13.1925903263202,13.6072350538609,13.5890429817261,10,46.700516115138,1.39413596423564,2.13267535272152,2.03509702374738
100,20,30,10,192.434472764882,13.5194023597613,13.8348873653217,13.7323311751757,10,7.91883816857827,1.49868397453372,1.74966163224118,1.73675168307773
100,20,40,10,267.353443087315,9.43518569161352,9.42096800770763,9.41810894911792,10,239.027643820011,0.886731905231407,0.844098113107872,0.844324761829377
200,10,30,10,205.621645994393,12.0840460160489,12.4432965266156,12.5729899443424,10,31.7571228351466,2.41399489549336,3.19585430314508,3.3269645172712
200,10,40,10,203.739907758887,13.8264343004852,14.0517285491976,14.1452961643377,10,23.7860177101644,2.55768645511778,2.24730269713055,2.34551056464211
200,20,30,10,191.664908942715,8.15841313994001,8.22959652497724,8.18909187311982,10,6.00609772295102,0.506884622749055,0.584035246992837,0.528608765377118
200,20,40,10,191.76712510903,9.24188818922483,9.23940912209174,9.23143221160345,10,6.5321227841632,1.01479725345153,1.01205765265094,1.00749652756228
