NodeIndex,TrueX,TrueY,TrueZ,EstX,EstY,EstZ,Error
2,52.7209848761965,89.9492710089178,5.58005191179041,68.847139369451,75.232163949122,13.5173139288066,23.2302868530841
3,6.66536809560344,91.7826346855853,62.0152175216925,23.7540540423203,87.7656747056041,60.6179282789696,17.6099850111837
6,16.8382876301304,5.17875010587917,29.8968195901116,13.4407376576942,9.56450019797565,16.3288947051295,14.6583333080552
7,2.25201594741421,54.2705345701495,14.1865184861876,26.6405876287896,19.4237491144995,0.566472481257568,44.6610181078096
8,83.1166030362962,13.2410002558817,24.5025320605023,70.2350085212504,11.4160066727733,19.0004852040107,14.125813195688
9,36.2266668187109,3.13411376193271,11.7882990026419,52.6169870074943,0.250805841316695,14.6002316213189,16.8778856942423
10,78.8863509740879,51.5635498041386,25.3933686149222,96.221778522852,55.3982804382446,39.7862094836149,22.8555480268164
11,18.649471451755,73.5958114695492,5.59006690014958,24.7399502881969,55.8329229921132,8.62636900062468,19.0219155177475
12,70.0315997823264,53.0692412638778,14.9213640219988,98.3307844322533,52.3536903061733,21.5783247226615,29.0804228097513
13,35.1627520278875,49.6315336041017,6.93232549115214,29.6491365741828,31.9919805034263,11.5553280686817,19.0506152602671
14,17.5938337102291,32.4913260702738,77.3733116295696,11.5079079002042,12.4340806859894,73.7574416665011,21.2698401724213
15,49.4814969193234,24.0994903355603,91.2817281012241,38.2237306427119,30.1908605770228,98.3653050789677,14.6293935539723
16,16.9620506179053,88.0131957553336,92.1200633326216,28.2240653185612,85.788656218983,96.696162224032,12.3580836835872
17,55.8187490821006,71.3193908087428,70.5443914651481,72.8399721635229,74.4029192829653,64.1507943538555,18.442024483782
18,74.1378038654198,98.7489338884957,69.9610931382066,89.9260407963731,95.2914839291438,73.061090494705,16.4569854232067
20,11.100809013241,77.9617981996401,60.0031981775695,17.3907479692188,75.0916549491115,60.1886308556553,6.9163169119542
21,31.0448882245196,67.1971778415759,27.1196691324696,32.2187170955891,71.6094041129202,45.6884385710138,19.1218412646353
22,82.9642547308444,50.0531082554526,79.6993333993114,76.7111388077568,51.6075292296873,80.9949895059354,6.57239743619818
23,68.2462505589706,89.3285418400772,14.0282113785658,64.4910144019996,94.3958543713425,18.1079864223481,7.51159232733045
24,67.4512794205315,30.2023511575348,74.5275640909936,53.5354067520135,49.6910531735881,77.1251108418567,24.0875126885248
25,10.2348414776095,35.4320876715987,50.1821378482798,0,39.3899044302968,36.6427927336992,17.4278558548935
26,54.6996557868436,23.1346203821842,72.7840785142149,60.8541072700228,33.8799698834657,72.5931225005061,12.3845174779911
29,10.7967621580011,2.00352094067975,35.6058564699003,20.3299814126402,6.20378116233225,31.425066053921,11.2251264486848
30,19.303936426046,27.233103681346,52.3797183678273,13.7158952209825,30.144737136571,51.6598046655864,6.34208874313088
31,21.55963159572,74.8341684087987,25.8918426427846,35.2174506337205,87.4755627688594,25.7174201645786,18.6110530449582
32,52.6062880608751,86.7052929147618,85.0560935399647,71.2339579828214,76.4026322712499,87.360827183731,21.4113684809043
33,11.661181561983,82.3913707341759,47.3940918267089,10.8653675075874,66.2299345541271,35.2538159671121,20.2289801363804
34,43.1390652321101,15.0342221542801,2.20697550464309,66.5662640748316,5.42479689451403,15.7431874052944,28.712431663981
35,38.6100117025562,29.774403326641,54.0699554198525,38.4597526814194,35.0578373975856,55.1084101160214,5.3866168892401
36,49.2007697110866,99.6889809975161,87.6719074900501,88.1601928397573,95.3921647915226,68.9715741756636,43.4281216045093
37,84.3465724716074,66.0699690781507,7.89460339709674,95.8258852430278,88.861647735567,24.3174880563626,30.3470983499011
38,58.1394893542731,10.893511904224,82.1666865796554,56.9332645000352,19.4630739638841,89.3062735130874,11.2190050304553
39,22.1416653767463,50.5241322643962,20.0872106537623,20.759273562749,39.6286599637298,14.8228740250855,12.1793088441842
40,73.6324012212129,7.7931775658297,10.7855925785153,23.1159979790442,9.18034851551604,12.6405616955045,50.5694784449478
41,5.45761876206228,48.7553420923883,10.5809073187483,9.29791717606354,46.820715234345,14.0352048197103,5.51569072860286
42,64.1534027741106,21.0841310604414,10.7107437244387,57.5243365841548,13.2833837072434,0.255162355612767,14.632681216352
43,34.2594300581016,4.64938644561321,64.9756432786911,44.2465934942822,9.1966916614158,56.0700961573057,14.1325931009799
44,29.537797893672,74.204930985684,70.5821548135414,32.8261231426611,92.3950032642554,76.5387716942195,19.4209448046682
45,77.8728830389903,88.9150089483017,72.9428696256219,85.3268646596611,84.3800725056264,79.9760402913615,11.2068273902039
46,89.2513408796158,9.26837902554877,9.01793839090521,89.4353959551397,7.45298001119676,23.0819263066798,14.1818653902507
48,13.3552091413524,38.4875151674106,95.9869069430343,18.6480241936887,39.3822019717308,82.726977373304,14.3052468643596
49,38.9803009596016,20.3386058660238,57.2504089439,37.7894238627636,1.69384953696058,55.4056717134043,18.7736033376519
50,30.9583149006401,7.47614873322211,96.6215714343585,25.8392313663289,22.2658584695183,87.8052865424429,17.9629454603239
51,86.4737861144023,88.4292522321094,60.4575862477847,82.9868537373063,91.8010300139077,56.1319833309539,6.49910943178863
52,73.9498324739756,99.9542887736447,29.8056302501005,45.0014883194789,96.0168644067733,18.6435184996199,31.2746331499225
53,44.6422787464179,54.0766378157615,98.1795903019462,35.1005148584672,59.7834697914833,75.582921564678,25.1837770660867
54,5.38571181273665,49.631617883198,85.5122761004575,26.6706555826073,54.8459150972943,85.7500449910321,21.9156168238271
55,20.7991072278247,17.5066716232676,68.036640396118,29.2165376759728,0.339106395228727,66.5805644393381,19.1754684010663
