NodeIndex,TrueX,TrueY,TrueZ,EstX,EstY,EstZ,Error
2,13.2124587584452,76.3657494512883,4.82902102338382,4.06493904760955,75.0685632800377,29.1410840514338,26.0083874452624
3,46.2691127648731,37.6588382708624,56.4513979276034,52.1198327824808,40.123245628635,49.9597714428804,9.0799472887587
4,25.1981092669424,81.7569472652291,11.930534706141,19.5586877360564,74.6078971516652,10.1829880960041,9.27178040528726
5,26.2609316774136,49.819856693693,25.9546333928082,38.4287428536331,51.3718137544797,33.2863333078668,14.2904871569562
6,46.0083332601864,34.3476342520241,60.0767670326743,36.9842799037427,41.6880022207686,63.9492462046651,12.2601238098975
7,79.8128950217206,94.6717177440804,47.4275250046984,97.3031758665409,87.9027021476227,58.8330464987652,21.9502942287204
8,79.6906228055917,82.4562399485469,11.1703673509911,93.468043221036,88.530151602736,22.6954812130581,18.9614863768747
9,51.3340260647756,98.6756320579205,54.9951342163012,64.409358531262,87.3876714452607,68.9027010487862,22.1766270902983
10,80.0404299174709,71.5935035926163,7.05008736803728,68.6835201633694,74.4170820591853,6.60218335307122,11.7112173802002
11,59.3078730778374,49.7810379984444,95.8558457554091,76.4630787404107,82.484995389515,89.7980660697426,37.4238774725739
12,63.1183091463857,47.9511265767157,48.7387759654708,63.1540297361265,40.7356460862805,66.5481011451091,19.2155275239189
13,94.4509624051046,25.3440978561311,9.62136772744931,75.1990436110665,22.2522644393588,13.2881687945383,19.8403941794237
15,90.2058761801635,79.3746144610946,19.8676423789268,89.9149085590973,80.5512360204321,32.4609986489975,12.6515502052253
16,74.349555940612,16.9472142029156,92.4449908631959,86.6927583290987,6.44809320986947,46.0363123178727,49.1563996968138
17,3.97011472380089,19.3689349718919,94.6712016134994,3.64093243258955,14.0279468374165,91.8053116272311,6.07024222307866
18,93.4049040596927,71.6567506822771,2.13283489266644,100,72.4302860975738,2.40312664661984,6.64580357314531
19,61.2010771825089,73.2358683256346,16.8914588548772,59.8734535502183,63.2737677580658,17.0903990158103,10.0521445182111
20,10.4178270017865,95.449672684718,39.6732459629197,15.1479900463461,93.6201556423153,43.6205279361322,6.4267106681885
21,15.0630536079661,81.5977314686976,34.451394567967,25.5852602985151,77.9797701172987,17.830225212744,20.0017436418392
22,95.5710660946689,73.6507580628385,69.8949459193993,91.4241847023464,69.677129899324,58.7900581240159,12.5021949677615
23,5.11472757946627,0.957084110749296,97.5329013097977,8.41460865582709,1.03455869565242,45.7932387184081,51.8448445122586
24,80.7122123491729,83.8271068002895,57.8369690507321,77.0589539312131,92.0650376313981,51.7213501858139,10.8908491655824
25,28.539091861314,28.232082279158,89.519302759689,26.2581573283645,42.9204787310432,99.4172104251543,17.858337795703
