NodeIndex,TrueX,TrueY,TrueZ,EstX,EstY,EstZ,Error
1,96.2516673925608,0.0518405601182215,74.874213220089,85.6824685460338,14.5084924565909,100,30.85462541699
2,98.5563224448813,7.04966206588806,3.8084037650162,88.5066149324113,7.00475613021844,19.3804224536979,18.53338619006
3,91.5286627627154,68.7044220082565,73.4283500710884,91.1990415596973,63.931829980307,68.3505185680613,6.97643587914772
4,3.61984131834076,30.1791909700841,58.6195805091093,10.1123406631314,26.5444694419247,64.5852676007287,9.53693718153191
5,24.257199313386,25.9185602331343,52.9209377636945,34.4228628129111,40.1048726310484,58.8504798933877,18.4323531787072
6,93.1265245788146,73.8528819618209,57.8921250216424,98.2688746009453,56.7793788388955,69.5084773360556,21.2811633547422
7,44.1450301523009,18.5454355003813,74.2651185250488,47.1823663876826,22.6398908234996,70.5607145308497,6.30179218572083
8,74.7961220419279,9.22646111458403,92.3622769626273,41.7264728928715,70.624428219134,5.06906276750528,111.729214191851
9,11.6205685920828,30.1920682658803,82.1261833563955,30.6597153744069,29.9374776629715,65.6947699275832,25.1504527562134
10,37.0748405594743,99.9025123561587,57.2062741265777,35.2536458529897,71.0989370724146,67.8042895601612,30.745416413113
11,65.603207950237,77.9143185625915,32.591489924617,83.5520017083271,72.5522678544768,23.4846597372799,20.828949594923
12,60.5057611152426,48.7248866371107,26.8750834133685,73.9291910682466,34.4499585695397,31.2782703240316,20.0835778188989
13,25.9214135030178,57.2588791830491,45.2754970000518,32.8970673908264,55.5915987479985,20.7749520144982,25.5287343164666
14,69.2886558452222,42.3675818988576,51.5827394929661,77.7384798612035,42.5584935682042,50.520971746357,8.51841087963512
17,49.0919710427824,31.2511760695866,14.5026384977307,63.3318345698367,24.7992276199885,11.9265349702277,15.8441680579895
19,28.5463223843468,35.4479723545753,26.8290903260201,26.1384479568559,44.5923133015933,16.2241096301503,14.2085342725294
20,14.0821750443938,81.5683610954045,98.9043556866003,12.5688135264828,72.5729858387991,90.379609719025,12.4851244648474
21,81.9389951838169,16.114457913658,55.6237666850912,84.9966663590192,20.6772523348125,60.8171092254736,7.55905104408795
22,84.2185994568523,65.8611576644214,67.1467181697704,77.5959491438406,62.7326261523996,77.3256484661411,12.540248345568
23,46.4542979241436,69.8424417102645,67.1146530435723,50.2872695470186,80.0735559679452,59.6075556354339,13.2560884845704
24,97.8183907131445,38.1903328721837,85.0358634011151,86.650967384607,37.017223821984,98.3173925004913,17.3921402897976
25,48.3494882242111,9.14326481404182,18.4136673442169,47.6623665441037,10.0577403128525,24.022064013083,5.72385489303725
26,68.2517523032182,42.3675876442646,64.7331176580075,66.5198757405663,53.036577643756,55.7497122104404,14.0544767769167
27,83.9316855352651,13.2001518741189,5.61413307414066,87.0881446572861,25.8744238347327,18.4628530581133,18.3218451348964
28,76.9737340622922,0.840601698167942,83.1700063421651,81.0099675733019,46.9549414433241,0.26542190599409,94.9525862292402
29,96.145900259106,23.3234321967085,36.3250522632125,96.7292213401176,9.38848111696356,61.6078425152315,28.874601434583
30,16.0809915734617,56.5518243406323,75.9041813125566,9.8260235404284,75.6453806310739,48.1762777299522,34.2421546342624
31,36.4197311255941,3.12483977845787,61.6866271035374,30.5344191950123,2.82083041913904,59.2110475746811,6.392011593739
32,84.9245644500003,52.7789349168233,91.6681101733028,86.4426516370867,37.9435039877185,99.5904343500332,16.8866165918766
34,32.5212023151043,41.4747280744686,1.95141365773068,30.7934976826874,7.3215086774727,37.6503366976095,49.4352148238824
35,44.1008899601996,79.2079117013889,33.2597413070922,47.9884880925593,80.0554436205349,48.0395519604681,15.3060292872561
36,65.7741128535411,46.4139817057525,72.3598454858479,66.48752612883,36.9645440850502,80.1747475685554,12.2830584306682
37,76.1721552833984,44.2665898605823,10.8297681112565,76.8144626230153,45.5081341923497,7.23116102153778,3.86056524778992
38,15.373571617444,74.6624064765159,21.981100432865,30.9862274055429,71.4081160300185,13.5192973687219,18.0540172306377
39,27.0585898943011,4.69422909856732,58.2405026966114,17.1035748967602,8.70841574084698,65.6791689098124,13.0594706260147
40,41.4791516820498,23.6480362965178,76.2474402239715,58.3414566005463,27.3854022594946,58.980936580992,24.4220674710106
42,65.0740092513753,31.8577668134532,76.9888891074324,69.4102915339054,21.6627698208833,83.6922233758235,12.9489767173349
43,13.5398438506753,99.6265551908575,12.5698776244643,40.770855416003,64.1754092675485,93.6485908869561,92.5854712276614
