NodeIndex,TrueX,TrueY,TrueZ,EstX,EstY,EstZ,Error
1,72.3215770057295,62.2912684701913,65.5519267632544,71.7900306864512,74.0668132488281,56.9086275520836,14.6168607292075
2,85.976748874399,53.1237127175725,28.7946078058916,91.813747808108,43.1697604659314,22.9602349566606,12.9302601877888
3,31.8519883614613,46.3732714365252,31.3921753974091,39.5056864198273,51.8233068670807,13.2812977728601,20.4030847788842
4,64.8205432519037,43.6854242745385,49.6895105538389,53.5323583643829,57.5268362798592,46.8747038443788,18.0812317381176
6,59.897614912822,55.3040989839874,15.2671121700321,60.7208041414262,54.1634764780011,24.001050494687,8.84648737444003
7,57.0785605282905,91.3659587301555,99.8651549751937,33.7362062575847,100,84.3781770400757,29.3131140807549
8,22.4885540536735,51.9890955228297,89.5610773381945,14.5995354300406,48.5564456110941,72.5483591943229,19.064424431474
11,3.10659811184604,79.2225888883371,91.2215263899496,2.93860112074965,71.8311846032071,71.65855450879,20.9134155297096
12,26.9408341860837,16.6358439672646,71.822857386085,7.67982802355605,16.7711615602216,66.2524515218755,20.0507877834241
13,2.60188273711991,68.3363129166054,57.3663317706551,0.571004108534004,65.8236847719967,46.1447380103688,11.6774113020833
14,8.51800112001371,58.8111847282713,99.2515936079766,0,50.6628873134419,96.1136090633429,12.1982802412238
15,48.2774677856774,50.4849898716446,72.4046521635091,55.3709014603134,55.8209945584818,68.9119145839308,9.53881350662687
16,99.2332104502905,29.7046129119706,33.1257454818572,87.2008975723421,25.9496919426077,32.1769874908709,12.6402581620972
17,10.2657578046685,99.3901155719034,26.1980953401377,10.2990839059663,89.4860557042521,20.8852070393803,11.2391411854899
18,61.9368933246008,39.5847459523951,79.2035447580155,61.2980143440727,43.2917197515891,91.8132536923919,13.1588213951464
19,1.81992603108552,55.3033541379939,26.7885703809193,7.19760623586827,71.9802862884877,19.3522365933754,19.0351929471927
20,74.4465998577035,32.5410073328024,66.5370304972898,75.5047534995638,18.1106455665592,71.9828368025162,15.4600076374004
21,52.1145463487023,85.6547385056994,20.9282720235472,57.0131320025984,70.2125536196908,0,26.4660118898525
22,78.2966557889351,44.3837056973546,43.1271112286456,91.3088140577377,30.4096806160992,44.4420446315093,19.1394537445009
23,45.5733478233178,9.52264054154136,20.9965248646222,31.2179737118336,14.8756533897104,13.0182234556053,17.273818506817
24,20.5780554896382,74.5771183393701,4.28828601520764,37.6975943634485,88.2320634218636,0.795216075107297,22.1751589411271
25,23.5956885794856,71.8319002812513,71.6482587595254,22.5790805877886,72.6554269651777,81.5648411884937,10.0025144378023
27,39.5732353261302,92.2607375567098,11.9025181479479,39.9730710405792,88.8170610099387,0.923848529916744,11.5130344974386
28,6.99734129255181,49.721526775629,84.5005068994776,12.0649312901132,54.2881444871456,66.7135411386736,19.0502130350959
29,65.5803507417496,93.3835450949366,86.6025156215205,66.15380824677,89.9792213445474,90.1839080383602,4.97439899394134
30,31.8554002259666,46.4011730818795,58.5260304472753,29.9455062104965,46.457075865662,53.4102823496031,5.46092472667404
31,96.5772456951069,87.5705279840812,34.5715902914199,89.9798368882008,94.7829635604404,38.1577761630866,10.4118086332162
32,82.8595666115966,66.4186077214554,29.5077313044175,76.0360261341737,63.3366389600598,17.9516839708859,13.7695848182895
33,98.6848877253306,89.8481565629699,39.3792966117556,92.5510111147797,91.5340268661299,41.1071930323914,6.5918303219202
34,91.7415750101303,61.5372024453764,91.6747323986542,68.7324968789126,82.6408778839225,76.8754405375501,34.5514374962043
35,61.1865525614047,43.7920241179283,19.813056999717,55.4299269313862,41.6668210545655,19.520412412171,6.14335963128745
36,63.2508008260768,75.7029543333931,62.6085366129529,59.4488548449959,70.27415724159,65.4018928220165,7.19232021101264
37,11.6376783441651,82.3348048644862,89.1428724146021,9.90888224917922,85.3049943224429,95.7951759765665,7.48758332405861
38,19.0847534840668,88.004408128502,75.451668165934,14.9950278838194,96.0389733803765,82.0998802492199,11.2017328202514
39,50.4218984984107,26.2253250431665,90.4757275055887,54.1958268951271,12.9257793102796,80.0602825147266,17.3090134497136
40,39.0022040881346,64.2173471482872,15.3356603746353,32.7406599688059,38.4569941450382,7.80650156266495,27.5588634385776
42,78.4350265113846,63.4762542453896,17.188359566812,76.1546599689575,68.2689630578506,15.1667691662893,5.6795208491868
43,64.4787444968245,94.3240095767579,82.6877831805129,60.2184656256338,74.0720551912354,71.0868118357181,23.7249693073848
