NodeIndex,TrueX,TrueY,TrueZ,EstX,EstY,EstZ,Error
1,10.9147604536603,39.9814909008561,75.5965935122633,11.705887148767,27.5460276288389,82.1543541698574,14.080868335429
2,75.6030610780039,62.8334605672756,39.7730822545794,79.2874785903745,71.2668404657012,51.4789126066077,14.8903758564752
3,5.21833022795614,71.5958101513473,54.0266516897207,1.9397551818214,57.513230469776,45.960708746136,16.5567974074127
4,49.0151124576461,28.9458438565293,79.7530702201397,44.9826949867945,35.2967155669526,73.355514825804,9.87535706519401
5,60.2518327064129,69.5750642950164,23.4980700284917,73.0602956905659,68.0909640220199,20.0072646435437,13.3583307292605
6,84.6719128539282,82.876832737372,92.4531911549335,91.8104268909378,95.3844638842749,64.0171106669336,31.8749100874586
7,61.6863298752275,76.8352072549841,98.3030672563883,73.8282567157465,44.6949404429821,92.7586925456447,34.8017704877256
8,9.64871222881728,65.6564145882401,52.0533954470088,9.71370322691952,63.4977413678677,55.0571843775128,3.69957319716817
9,51.352984727391,1.012247578882,43.6476330361295,45.2051038378161,6.86348849424666,43.0477884746962,8.50842366010996
10,65.0668647885175,9.11468032108459,82.8211954178135,57.8459540252619,16.5778156102618,91.642926909341,13.6258169334565
11,13.0913571841546,59.7713252317088,69.6578686327044,13.7249195081325,76.9095138876266,64.4533723247381,17.9222122921204
12,35.7054420306296,75.5497192199173,2.82186427078424,20.0346293331083,73.8516451691011,7.73489136187873,16.5104712616169
13,42.1197952285331,86.6319497367384,33.6155336016823,36.0772959912218,92.0214514341527,38.5118830353451,9.46217540293292
14,82.8232259847715,6.22131493262985,33.1082586820503,99.0857497449554,16.4694272197642,26.5395119764201,20.3135894854402
15,86.1324698285464,3.86398317436917,86.0783893473628,90.8029688964793,12.5629045118431,93.1972448642086,12.1722182797076
17,70.8718028455613,72.5586731709906,3.19773492375385,78.0849553469356,85.1671254165722,12.2441151033191,17.1125577103607
18,60.6375470225833,82.53720323709,71.165893359851,56.1142588809779,99.5190640764109,68.5627485600591,17.7656999869618
